-97.61	28.48	0.71	0.72	0.74	0.81	0.83	0.91	0.95	0.94	0.83	0.69	0.72	0.74
-97.20	28.48	0.73	0.74	0.74	0.81	0.84	0.91	0.96	0.96	0.84	0.72	0.76	0.72
-96.80	28.48	0.75	0.75	0.75	0.82	0.83	0.90	0.95	0.95	0.83	0.75	0.77	0.73
-81.78	26.67	0.79	0.79	0.78	0.83	0.84	0.85	0.79	0.78	0.90	0.85	0.81	0.83
-81.40	26.58	0.78	0.80	0.77	0.82	0.84	0.83	0.80	0.77	0.90	0.87	0.83	0.83
-81.03	26.48	0.78	0.79	0.79	0.79	0.83	0.82	0.80	0.76	0.91	0.87	0.86	0.83
-80.65	26.39	0.81	0.79	0.77	0.78	0.79	0.78	0.73	0.79	0.92	0.90	0.85	0.83
-80.28	26.29	0.87	0.81	0.77	0.75	0.78	0.74	0.70	0.79	0.94	0.91	0.89	0.84
-100.46	28.75	0.67	0.72	0.69	0.73	0.67	0.68	0.73	0.66	0.70	0.66	0.67	0.67
-100.06	28.77	0.67	0.72	0.67	0.74	0.67	0.73	0.76	0.68	0.73	0.64	0.68	0.68
-99.65	28.79	0.65	0.71	0.69	0.74	0.67	0.77	0.82	0.73	0.72	0.66	0.68	0.67
-99.24	28.80	0.67	0.71	0.70	0.74	0.71	0.78	0.83	0.80	0.75	0.66	0.68	0.68
-98.83	28.82	0.67	0.71	0.70	0.74	0.72	0.84	0.86	0.81	0.75	0.64	0.68	0.68
-98.43	28.83	0.67	0.70	0.70	0.76	0.77	0.89	0.89	0.87	0.78	0.66	0.70	0.70
-98.02	28.83	0.68	0.72	0.72	0.79	0.79	0.89	0.91	0.90	0.80	0.67	0.72	0.70
-97.61	28.84	0.72	0.72	0.75	0.81	0.83	0.91	0.93	0.90	0.81	0.71	0.74	0.71
-97.20	28.84	0.72	0.73	0.76	0.82	0.83	0.91	0.94	0.94	0.84	0.71	0.75	0.71
-96.80	28.84	0.72	0.74	0.75	0.81	0.85	0.91	0.95	0.94	0.83	0.73	0.76	0.72
-96.39	28.84	0.74	0.75	0.74	0.79	0.81	0.91	0.94	0.94	0.83	0.73	0.77	0.72
-95.98	28.83	0.74	0.75	0.73	0.78	0.78	0.90	0.93	0.92	0.83	0.74	0.79	0.74
-82.44	27.19	0.72	0.73	0.72	0.74	0.78	0.71	0.68	0.69	0.83	0.80	0.75	0.78
-82.06	27.10	0.77	0.76	0.75	0.83	0.84	0.82	0.77	0.79	0.87	0.83	0.76	0.80
-81.68	27.01	0.73	0.76	0.77	0.83	0.84	0.81	0.80	0.76	0.85	0.81	0.79	0.79
-81.30	26.92	0.75	0.78	0.78	0.83	0.83	0.82	0.77	0.76	0.88	0.85	0.82	0.82
-80.92	26.82	0.77	0.77	0.77	0.79	0.82	0.79	0.76	0.75	0.89	0.89	0.84	0.83
-80.54	26.72	0.81	0.78	0.77	0.76	0.79	0.77	0.72	0.73	0.90	0.88	0.86	0.84
-80.17	26.62	0.86	0.83	0.78	0.74	0.78	0.74	0.73	0.76	0.93	0.91	0.90	0.85
-100.49	29.11	0.63	0.70	0.68	0.75	0.65	0.66	0.69	0.65	0.70	0.66	0.67	0.66
-100.08	29.13	0.64	0.70	0.69	0.76	0.66	0.73	0.75	0.68	0.71	0.65	0.68	0.66
-99.67	29.15	0.63	0.70	0.69	0.75	0.67	0.77	0.79	0.71	0.68	0.66	0.67	0.66
-99.26	29.16	0.66	0.71	0.68	0.74	0.70	0.81	0.82	0.76	0.72	0.66	0.68	0.66
-98.85	29.17	0.67	0.69	0.66	0.75	0.75	0.85	0.86	0.82	0.74	0.62	0.68	0.66
-98.44	29.18	0.67	0.68	0.68	0.77	0.78	0.87	0.89	0.85	0.75	0.63	0.69	0.66
-98.03	29.19	0.66	0.71	0.71	0.78	0.78	0.88	0.90	0.87	0.77	0.67	0.69	0.67
-97.62	29.20	0.71	0.72	0.73	0.80	0.80	0.88	0.91	0.88	0.80	0.71	0.73	0.70
-97.21	29.20	0.72	0.73	0.75	0.82	0.82	0.89	0.91	0.89	0.83	0.73	0.75	0.70
-96.79	29.20	0.71	0.74	0.74	0.82	0.84	0.92	0.93	0.91	0.82	0.73	0.76	0.71
-96.38	29.20	0.71	0.74	0.75	0.80	0.82	0.92	0.94	0.92	0.83	0.73	0.76	0.70
-95.97	29.19	0.73	0.75	0.75	0.81	0.80	0.92	0.93	0.91	0.83	0.74	0.76	0.72
-95.56	29.18	0.75	0.76	0.75	0.79	0.79	0.91	0.92	0.90	0.83	0.75	0.78	0.74
-82.34	27.53	0.76	0.76	0.74	0.81	0.81	0.79	0.75	0.72	0.86	0.84	0.77	0.79
-81.95	27.44	0.73	0.75	0.74	0.83	0.82	0.81	0.77	0.76	0.87	0.82	0.75	0.76
-81.57	27.35	0.74	0.76	0.79	0.84	0.85	0.79	0.77	0.75	0.85	0.82	0.78	0.77
-81.19	27.25	0.75	0.77	0.77	0.80	0.82	0.81	0.75	0.73	0.87	0.85	0.80	0.78
-80.81	27.16	0.76	0.77	0.77	0.77	0.82	0.79	0.77	0.73	0.89	0.87	0.84	0.82
-80.43	27.06	0.81	0.78	0.77	0.77	0.79	0.74	0.73	0.70	0.92	0.90	0.88	0.83
-103.39	29.25	0.60	0.63	0.57	0.61	0.64	0.53	0.52	0.48	0.60	0.50	0.63	0.60
-102.98	29.29	0.58	0.61	0.56	0.55	0.56	0.50	0.52	0.44	0.62	0.49	0.60	0.57
-100.92	29.44	0.63	0.69	0.67	0.73	0.65	0.67	0.67	0.57	0.70	0.69	0.69	0.64
-100.51	29.46	0.62	0.69	0.68	0.70	0.68	0.68	0.69	0.61	0.71	0.71	0.67	0.65
-100.10	29.49	0.64	0.70	0.68	0.73	0.70	0.78	0.73	0.71	0.75	0.68	0.67	0.65
-99.69	29.50	0.64	0.69	0.69	0.75	0.70	0.79	0.77	0.73	0.72	0.68	0.68	0.66
-99.27	29.52	0.65	0.69	0.68	0.75	0.74	0.82	0.81	0.75	0.74	0.70	0.69	0.64
-98.86	29.53	0.65	0.69	0.67	0.74	0.76	0.85	0.83	0.77	0.75	0.69	0.69	0.64
-98.45	29.54	0.65	0.67	0.68	0.75	0.79	0.86	0.85	0.80	0.73	0.66	0.69	0.64
-98.03	29.55	0.65	0.70	0.68	0.76	0.80	0.87	0.86	0.82	0.76	0.67	0.69	0.66
-97.62	29.56	0.69	0.72	0.72	0.80	0.80	0.87	0.88	0.85	0.78	0.69	0.73	0.69
-97.21	29.56	0.71	0.71	0.73	0.80	0.82	0.87	0.88	0.85	0.78	0.73	0.74	0.69
-96.79	29.56	0.69	0.70	0.73	0.81	0.83	0.89	0.89	0.86	0.82	0.74	0.73	0.68
-96.38	29.56	0.70	0.73	0.73	0.81	0.83	0.91	0.90	0.88	0.83	0.72	0.75	0.70
-95.97	29.55	0.72	0.74	0.75	0.79	0.83	0.91	0.91	0.88	0.80	0.72	0.76	0.71
-95.55	29.54	0.72	0.74	0.76	0.80	0.82	0.91	0.91	0.88	0.81	0.71	0.76	0.73
-95.14	29.53	0.74	0.75	0.76	0.80	0.81	0.91	0.90	0.89	0.82	0.74	0.79	0.75
-91.02	29.29	0.74	0.76	0.75	0.78	0.82	0.85	0.73	0.70	0.80	0.70	0.72	0.75
-90.61	29.25	0.77	0.77	0.79	0.81	0.82	0.85	0.74	0.72	0.82	0.76	0.79	0.78
-90.21	29.21	0.78	0.77	0.80	0.81	0.81	0.85	0.72	0.70	0.82	0.77	0.80	0.78
-82.24	27.87	0.74	0.75	0.77	0.82	0.82	0.78	0.76	0.72	0.86	0.84	0.77	0.80
-81.85	27.78	0.75	0.75	0.76	0.82	0.84	0.79	0.74	0.73	0.86	0.83	0.76	0.79
-81.47	27.69	0.75	0.74	0.78	0.82	0.82	0.79	0.74	0.74	0.86	0.83	0.78	0.77
-81.08	27.59	0.76	0.75	0.76	0.76	0.80	0.80	0.72	0.75	0.88	0.87	0.81	0.79
-80.70	27.49	0.80	0.78	0.78	0.77	0.80	0.76	0.73	0.70	0.91	0.90	0.87	0.83
-80.32	27.39	0.82	0.80	0.78	0.76	0.76	0.74	0.64	0.68	0.90	0.91	0.89	0.86
-104.25	29.52	0.53	0.57	0.49	0.53	0.54	0.45	0.48	0.46	0.61	0.53	0.60	0.54
-103.84	29.56	0.52	0.59	0.54	0.59	0.60	0.58	0.59	0.54	0.63	0.51	0.58	0.57
-103.43	29.61	0.55	0.61	0.54	0.63	0.67	0.62	0.55	0.55	0.65	0.50	0.57	0.57
-103.02	29.64	0.55	0.62	0.55	0.61	0.61	0.55	0.53	0.50	0.64	0.47	0.57	0.60
-101.37	29.77	0.63	0.66	0.63	0.67	0.64	0.74	0.72	0.56	0.68	0.65	0.66	0.63
-100.95	29.80	0.63	0.65	0.63	0.69	0.65	0.66	0.67	0.56	0.70	0.70	0.66	0.61
-100.54	29.82	0.62	0.65	0.66	0.70	0.65	0.76	0.73	0.61	0.70	0.70	0.66	0.63
-100.12	29.85	0.63	0.68	0.66	0.74	0.70	0.81	0.75	0.66	0.74	0.70	0.68	0.65
-99.71	29.86	0.64	0.69	0.68	0.75	0.74	0.80	0.77	0.70	0.75	0.72	0.69	0.65
-99.29	29.88	0.65	0.69	0.69	0.75	0.75	0.82	0.78	0.70	0.75	0.71	0.70	0.64
-98.87	29.89	0.65	0.69	0.68	0.76	0.76	0.83	0.77	0.73	0.74	0.71	0.70	0.64
-98.46	29.90	0.65	0.68	0.69	0.76	0.79	0.84	0.76	0.72	0.71	0.70	0.71	0.63
-98.04	29.91	0.65	0.69	0.68	0.76	0.79	0.84	0.78	0.74	0.69	0.70	0.71	0.64
-97.63	29.92	0.67	0.71	0.72	0.79	0.80	0.85	0.83	0.77	0.74	0.69	0.73	0.66
-97.21	29.92	0.69	0.71	0.74	0.80	0.81	0.85	0.85	0.80	0.77	0.70	0.75	0.68
-96.79	29.92	0.68	0.72	0.72	0.81	0.82	0.87	0.85	0.80	0.79	0.73	0.74	0.68
-96.37	29.92	0.70	0.73	0.74	0.80	0.83	0.88	0.86	0.81	0.78	0.74	0.75	0.68
-95.96	29.91	0.70	0.71	0.73	0.80	0.81	0.90	0.85	0.82	0.77	0.72	0.74	0.71
-95.54	29.90	0.70	0.73	0.75	0.79	0.84	0.90	0.88	0.83	0.78	0.72	0.75	0.72
-95.13	29.89	0.71	0.73	0.75	0.80	0.84	0.91	0.88	0.84	0.79	0.72	0.77	0.73
-94.71	29.88	0.74	0.74	0.77	0.79	0.83	0.91	0.88	0.84	0.79	0.71	0.79	0.75
-94.29	29.86	0.73	0.74	0.75	0.78	0.82	0.90	0.86	0.82	0.77	0.72	0.77	0.76
-93.88	29.85	0.73	0.73	0.73	0.78	0.81	0.89	0.86	0.82	0.76	0.73	0.75	0.76
-93.46	29.82	0.71	0.73	0.74	0.76	0.79	0.86	0.83	0.75	0.72	0.72	0.73	0.74
-93.05	29.80	0.72	0.74	0.74	0.77	0.79	0.86	0.82	0.73	0.73	0.72	0.73	0.73
-92.63	29.77	0.72	0.75	0.75	0.74	0.78	0.83	0.77	0.70	0.73	0.73	0.72	0.74
-92.22	29.75	0.73	0.75	0.76	0.79	0.79	0.80	0.76	0.68	0.77	0.70	0.72	0.75
-91.39	29.68	0.75	0.76	0.78	0.81	0.81	0.83	0.72	0.64	0.77	0.68	0.74	0.78
-90.98	29.64	0.77	0.78	0.80	0.83	0.85	0.84	0.70	0.64	0.79	0.71	0.76	0.79
-90.57	29.61	0.78	0.79	0.81	0.83	0.84	0.86	0.72	0.65	0.80	0.73	0.78	0.81
-90.16	29.56	0.78	0.79	0.81	0.83	0.84	0.84	0.68	0.64	0.81	0.75	0.81	0.81
-89.75	29.52	0.79	0.80	0.82	0.83	0.86	0.85	0.68	0.64	0.83	0.78	0.83	0.81
-82.52	28.30	0.71	0.73	0.76	0.76	0.77	0.68	0.66	0.63	0.82	0.79	0.74	0.76
-82.13	28.21	0.74	0.74	0.77	0.80	0.79	0.77	0.70	0.70	0.85	0.82	0.77	0.80
-81.74	28.12	0.75	0.76	0.76	0.80	0.80	0.79	0.73	0.70	0.87	0.82	0.76	0.80
-81.36	28.03	0.76	0.75	0.78	0.78	0.80	0.78	0.71	0.74	0.86	0.85	0.82	0.79
-80.97	27.93	0.77	0.77	0.78	0.77	0.79	0.75	0.68	0.71	0.88	0.88	0.84	0.81
-80.59	27.83	0.82	0.79	0.78	0.75	0.76	0.72	0.60	0.64	0.89	0.90	0.86	0.83
-104.31	29.88	0.52	0.57	0.48	0.51	0.55	0.61	0.57	0.54	0.57	0.49	0.57	0.52
-103.89	29.92	0.52	0.59	0.54	0.62	0.71	0.72	0.66	0.64	0.72	0.53	0.57	0.56
-103.48	29.96	0.54	0.62	0.59	0.69	0.76	0.75	0.65	0.61	0.71	0.54	0.59	0.56
-103.06	30.00	0.51	0.60	0.63	0.67	0.71	0.72	0.57	0.56	0.66	0.51	0.59	0.58
-102.65	30.04	0.54	0.60	0.61	0.66	0.65	0.62	0.53	0.54	0.63	0.49	0.59	0.57
-102.23	30.07	0.58	0.63	0.62	0.62	0.60	0.56	0.54	0.43	0.60	0.56	0.60	0.57
-101.82	30.11	0.59	0.64	0.64	0.67	0.60	0.63	0.60	0.50	0.64	0.61	0.64	0.62
-101.40	30.13	0.63	0.65	0.67	0.70	0.68	0.76	0.75	0.57	0.72	0.69	0.69	0.63
-100.98	30.16	0.64	0.67	0.68	0.70	0.65	0.73	0.75	0.58	0.73	0.72	0.68	0.64
-100.56	30.19	0.63	0.68	0.67	0.72	0.68	0.76	0.70	0.56	0.71	0.73	0.69	0.64
-100.14	30.21	0.63	0.68	0.69	0.75	0.70	0.79	0.70	0.59	0.71	0.71	0.70	0.65
-99.73	30.22	0.64	0.68	0.68	0.76	0.72	0.78	0.70	0.58	0.72	0.70	0.69	0.63
-99.31	30.24	0.65	0.68	0.68	0.76	0.72	0.77	0.67	0.60	0.72	0.71	0.70	0.64
-98.89	30.25	0.65	0.68	0.68	0.76	0.74	0.79	0.72	0.66	0.74	0.69	0.70	0.62
-98.47	30.26	0.66	0.69	0.68	0.77	0.76	0.81	0.72	0.69	0.71	0.70	0.71	0.64
-98.05	30.27	0.68	0.70	0.69	0.77	0.79	0.83	0.75	0.68	0.70	0.69	0.71	0.65
-97.63	30.28	0.69	0.70	0.71	0.79	0.79	0.84	0.76	0.71	0.71	0.69	0.72	0.67
-97.21	30.28	0.70	0.70	0.73	0.79	0.78	0.84	0.79	0.74	0.73	0.68	0.73	0.67
-96.79	30.28	0.69	0.72	0.73	0.79	0.81	0.86	0.82	0.76	0.75	0.73	0.73	0.69
-96.37	30.28	0.70	0.73	0.73	0.79	0.81	0.86	0.82	0.76	0.72	0.73	0.75	0.70
-95.95	30.27	0.70	0.71	0.73	0.78	0.81	0.86	0.82	0.76	0.71	0.72	0.75	0.72
-95.53	30.26	0.70	0.70	0.73	0.78	0.84	0.87	0.83	0.75	0.73	0.73	0.77	0.71
-95.11	30.25	0.70	0.71	0.75	0.78	0.85	0.86	0.83	0.75	0.75	0.71	0.76	0.71
-94.69	30.24	0.72	0.72	0.74	0.79	0.84	0.88	0.81	0.76	0.75	0.71	0.77	0.75
-94.27	30.22	0.73	0.74	0.75	0.80	0.83	0.88	0.80	0.74	0.75	0.71	0.77	0.75
-93.86	30.21	0.73	0.75	0.75	0.79	0.83	0.89	0.82	0.76	0.74	0.72	0.76	0.76
-93.44	30.19	0.74	0.75	0.75	0.79	0.82	0.88	0.81	0.72	0.73	0.72	0.75	0.75
-93.02	30.16	0.74	0.75	0.75	0.79	0.83	0.85	0.79	0.71	0.74	0.72	0.74	0.74
-92.60	30.13	0.73	0.74	0.75	0.79	0.81	0.84	0.76	0.67	0.74	0.71	0.71	0.74
-92.18	30.11	0.72	0.75	0.75	0.79	0.81	0.81	0.69	0.61	0.77	0.68	0.70	0.73
-91.77	30.07	0.74	0.74	0.75	0.80	0.82	0.80	0.62	0.60	0.75	0.68	0.72	0.75
-91.35	30.04	0.75	0.75	0.77	0.79	0.82	0.80	0.62	0.60	0.75	0.67	0.73	0.77
-90.94	30.00	0.75	0.78	0.77	0.82	0.84	0.81	0.61	0.59	0.76	0.69	0.76	0.79
-90.52	29.96	0.75	0.79	0.78	0.83	0.85	0.81	0.62	0.64	0.78	0.72	0.77	0.79
-90.11	29.92	0.76	0.78	0.79	0.83	0.84	0.80	0.61	0.62	0.77	0.75	0.77	0.79
-89.69	29.88	0.76	0.78	0.78	0.83	0.84	0.81	0.63	0.60	0.81	0.75	0.78	0.79
-82.42	28.65	0.70	0.71	0.75	0.75	0.76	0.69	0.62	0.61	0.81	0.78	0.74	0.77
-82.03	28.56	0.75	0.75	0.75	0.80	0.80	0.76	0.70	0.69	0.84	0.83	0.77	0.80
-81.64	28.46	0.75	0.75	0.76	0.78	0.82	0.78	0.70	0.72	0.86	0.82	0.77	0.79
-81.25	28.37	0.76	0.77	0.78	0.77	0.80	0.76	0.69	0.71	0.85	0.86	0.81	0.80
-80.86	28.27	0.81	0.78	0.78	0.76	0.76	0.71	0.60	0.66	0.88	0.90	0.87	0.84
-104.36	30.24	0.52	0.55	0.52	0.62	0.71	0.75	0.68	0.68	0.72	0.55	0.58	0.53
-103.94	30.28	0.53	0.60	0.56	0.68	0.78	0.80	0.72	0.72	0.79	0.57	0.59	0.54
-103.53	30.32	0.51	0.60	0.60	0.70	0.79	0.79	0.72	0.69	0.75	0.57	0.60	0.56
-103.11	30.36	0.51	0.61	0.63	0.71	0.79	0.79	0.66	0.64	0.72	0.58	0.63	0.56
-102.69	30.40	0.58	0.63	0.66	0.73	0.80	0.77	0.60	0.60	0.72	0.58	0.63	0.59
-102.27	30.43	0.63	0.64	0.68	0.75	0.76	0.72	0.70	0.57	0.72	0.65	0.68	0.60
-101.85	30.47	0.64	0.66	0.69	0.74	0.74	0.73	0.70	0.56	0.72	0.65	0.68	0.63
-101.43	30.50	0.64	0.66	0.69	0.73	0.75	0.79	0.76	0.63	0.75	0.71	0.70	0.64
-101.01	30.52	0.64	0.66	0.69	0.73	0.72	0.76	0.72	0.53	0.70	0.70	0.69	0.66
-100.59	30.55	0.64	0.66	0.68	0.72	0.70	0.71	0.67	0.48	0.68	0.71	0.67	0.66
-100.17	30.57	0.64	0.67	0.68	0.72	0.71	0.75	0.62	0.53	0.66	0.70	0.70	0.64
-99.75	30.59	0.64	0.68	0.68	0.73	0.71	0.76	0.61	0.53	0.68	0.68	0.69	0.63
-99.32	30.60	0.65	0.68	0.69	0.75	0.70	0.75	0.63	0.55	0.70	0.67	0.68	0.62
-98.90	30.62	0.66	0.67	0.68	0.77	0.73	0.75	0.65	0.58	0.70	0.68	0.67	0.61
-98.48	30.63	0.68	0.68	0.67	0.74	0.74	0.77	0.68	0.62	0.70	0.70	0.69	0.62
-98.06	30.64	0.66	0.68	0.67	0.74	0.74	0.77	0.65	0.62	0.68	0.68	0.68	0.63
-97.63	30.64	0.67	0.68	0.71	0.75	0.74	0.80	0.67	0.63	0.70	0.69	0.71	0.66
-97.21	30.64	0.68	0.68	0.70	0.76	0.76	0.81	0.72	0.68	0.69	0.70	0.72	0.67
-96.79	30.64	0.70	0.70	0.72	0.77	0.79	0.83	0.76	0.71	0.70	0.72	0.72	0.69
-96.37	30.64	0.71	0.72	0.72	0.77	0.80	0.82	0.77	0.71	0.69	0.72	0.73	0.70
-95.94	30.64	0.69	0.71	0.71	0.77	0.80	0.82	0.74	0.69	0.69	0.71	0.74	0.70
-95.52	30.63	0.71	0.69	0.72	0.78	0.80	0.83	0.75	0.70	0.69	0.73	0.77	0.72
-95.10	30.62	0.71	0.70	0.72	0.78	0.82	0.82	0.74	0.68	0.71	0.71	0.77	0.74
-94.68	30.60	0.72	0.71	0.73	0.78	0.82	0.81	0.68	0.69	0.70	0.71	0.77	0.73
-94.25	30.59	0.72	0.73	0.74	0.80	0.83	0.83	0.71	0.65	0.71	0.71	0.78	0.73
-93.83	30.57	0.72	0.75	0.75	0.80	0.83	0.83	0.73	0.66	0.71	0.68	0.75	0.73
-93.41	30.55	0.72	0.75	0.74	0.80	0.84	0.82	0.73	0.64	0.69	0.71	0.74	0.74
-92.99	30.52	0.71	0.74	0.74	0.79	0.82	0.83	0.71	0.62	0.70	0.68	0.72	0.73
-92.57	30.50	0.72	0.74	0.73	0.79	0.83	0.82	0.66	0.62	0.72	0.69	0.70	0.73
-92.15	30.47	0.72	0.74	0.73	0.79	0.82	0.81	0.63	0.58	0.73	0.67	0.71	0.73
-91.73	30.43	0.74	0.74	0.74	0.79	0.81	0.79	0.59	0.56	0.71	0.68	0.71	0.75
-91.31	30.40	0.75	0.75	0.74	0.77	0.82	0.76	0.53	0.53	0.73	0.67	0.72	0.76
-90.89	30.36	0.74	0.77	0.77	0.80	0.81	0.76	0.52	0.57	0.75	0.70	0.75	0.78
-90.47	30.32	0.74	0.77	0.78	0.81	0.82	0.77	0.54	0.62	0.75	0.73	0.77	0.78
-89.64	30.24	0.75	0.77	0.77	0.81	0.82	0.80	0.57	0.60	0.77	0.73	0.76	0.78
-82.72	29.08	0.74	0.74	0.76	0.72	0.70	0.64	0.62	0.63	0.80	0.80	0.77	0.80
-82.32	28.99	0.75	0.73	0.77	0.78	0.78	0.71	0.65	0.67	0.83	0.80	0.77	0.78
-81.92	28.90	0.74	0.73	0.75	0.79	0.79	0.76	0.68	0.68	0.85	0.80	0.77	0.79
-81.53	28.81	0.74	0.74	0.76	0.77	0.81	0.78	0.73	0.69	0.87	0.84	0.79	0.79
-81.14	28.71	0.78	0.76	0.77	0.77	0.78	0.75	0.68	0.65	0.87	0.87	0.83	0.80
-104.83	30.55	0.54	0.59	0.50	0.56	0.56	0.50	0.54	0.49	0.62	0.54	0.65	0.54
-104.41	30.60	0.52	0.55	0.52	0.59	0.68	0.74	0.73	0.71	0.73	0.54	0.61	0.52
-103.99	30.64	0.49	0.57	0.58	0.67	0.76	0.81	0.74	0.74	0.77	0.59	0.59	0.55
-103.57	30.68	0.50	0.56	0.62	0.72	0.77	0.78	0.65	0.68	0.73	0.57	0.57	0.53
